"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","userCanNotDepositMoneyWithInvalidAmount(double, String)","","Fri Mar 20 09:13:37 UTC 2026","skipped","Fri Mar 20 09:13:37 UTC 2026","","iteration_2_middle.api.DepositMoneyTest","iteration_2_middle.api.DepositMoneyTest","userCanNotDepositMoneyWithInvalidAmount"
"","1072","userCanDepositMoneyWithValidAmount(double) [2] 4999.0","","Fri Mar 20 09:13:37 UTC 2026","passed","Fri Mar 20 09:13:39 UTC 2026","","iteration_2_middle.api.DepositMoneyTest","iteration_2_middle.api.DepositMoneyTest","userCanDepositMoneyWithValidAmount"
"","5603","userCanNotDepositInvalidAmountOfMoneyTest(double, String) [1] 5001, ❌ Please deposit less or equal to 5000$.","","Fri Mar 20 09:12:29 UTC 2026","passed","Fri Mar 20 09:12:35 UTC 2026","","iteration_2_middle.ui.DepositMoneyTest","iteration_2_middle.ui.DepositMoneyTest","userCanNotDepositInvalidAmountOfMoneyTest"
"","318","userCanGenerateAuthTokenTest()","","Fri Mar 20 09:12:28 UTC 2026","passed","Fri Mar 20 09:12:28 UTC 2026","","iteration_1.api.SeniorLoginUserTest","iteration_1.api.SeniorLoginUserTest","userCanGenerateAuthTokenTest"
"","38373","userCanNotDepositInvalidAmountOfMoneyTest(double, String) [3] 0.0, ❌ Please enter a valid amount.","","Fri Mar 20 09:12:29 UTC 2026","passed","Fri Mar 20 09:13:08 UTC 2026","","iteration_2_middle.ui.DepositMoneyTest","iteration_2_middle.ui.DepositMoneyTest","userCanNotDepositInvalidAmountOfMoneyTest"
"","6057","userCanNotTransferWithMissingRequiredFields()","","Fri Mar 20 09:13:08 UTC 2026","passed","Fri Mar 20 09:13:14 UTC 2026","","iteration_2_middle.ui.TransferTest","iteration_2_middle.ui.TransferTest","userCanNotTransferWithMissingRequiredFields"
"","0","userCanTransferValidBoundary()","","Fri Mar 20 09:13:39 UTC 2026","skipped","Fri Mar 20 09:13:39 UTC 2026","","iteration_2_middle.api.TransferTest","iteration_2_middle.api.TransferTest","userCanTransferValidBoundary"
"","2","AdminCanLoginWithCorrectDataTest()","","Fri Mar 20 09:12:20 UTC 2026","skipped","Fri Mar 20 09:12:20 UTC 2026","","iteration_1.ui.LoginUserTest","iteration_1.ui.LoginUserTest","AdminCanLoginWithCorrectDataTest"
"","6302","userCanDepositValidAmountOfMoneyTest(double) [3] 1","","Fri Mar 20 09:12:29 UTC 2026","passed","Fri Mar 20 09:12:36 UTC 2026","","iteration_2_middle.ui.DepositMoneyTest","iteration_2_middle.ui.DepositMoneyTest","userCanDepositValidAmountOfMoneyTest"
"","0","userCanCreateAccountTest()","","Fri Mar 20 09:12:29 UTC 2026","skipped","Fri Mar 20 09:12:29 UTC 2026","","iteration_1.api.CreateAccountTest","iteration_1.api.CreateAccountTest","userCanCreateAccountTest"
"","343","CustomerCanUpdateName()","","Fri Mar 20 09:13:39 UTC 2026","passed","Fri Mar 20 09:13:39 UTC 2026","","iteration_2_middle.api.UpdateNameTest","iteration_2_middle.api.UpdateNameTest","CustomerCanUpdateName"
"","1658","userCanCreateAccountTest()","","Fri Mar 20 09:12:25 UTC 2026","passed","Fri Mar 20 09:12:27 UTC 2026","","iteration_1.ui.CreateAccountTest","iteration_1.ui.CreateAccountTest","userCanCreateAccountTest"
"","0","userCanNotTransferInvalidAmount()","","Fri Mar 20 09:13:39 UTC 2026","skipped","Fri Mar 20 09:13:39 UTC 2026","","iteration_2_middle.api.TransferTest","iteration_2_middle.api.TransferTest","userCanNotTransferInvalidAmount"
"","6537","userCanMakeTransferWithValidDataTest()","","Fri Mar 20 09:13:08 UTC 2026","passed","Fri Mar 20 09:13:14 UTC 2026","","iteration_2_middle.ui.TransferTest","iteration_2_middle.ui.TransferTest","userCanMakeTransferWithValidDataTest"
"","6388","userCanNotTransferMoreThanMaximumAllowedAmount()","","Fri Mar 20 09:13:08 UTC 2026","passed","Fri Mar 20 09:13:14 UTC 2026","","iteration_2_middle.ui.TransferTest","iteration_2_middle.ui.TransferTest","userCanNotTransferMoreThanMaximumAllowedAmount"
"","0","userCanNotTransferToInvalidAccount()","","Fri Mar 20 09:13:09 UTC 2026","skipped","Fri Mar 20 09:13:09 UTC 2026","","iteration_2_middle.ui.TransferTest","iteration_2_middle.ui.TransferTest","userCanNotTransferToInvalidAccount"
"","6289","userCanDepositValidAmountOfMoneyTest(double) [1] 5000","","Fri Mar 20 09:12:29 UTC 2026","passed","Fri Mar 20 09:12:35 UTC 2026","","iteration_2_middle.ui.DepositMoneyTest","iteration_2_middle.ui.DepositMoneyTest","userCanDepositValidAmountOfMoneyTest"
"","1062","AdminCanNotCreateUserWithInvalidDataTest()","","Fri Mar 20 09:12:24 UTC 2026","passed","Fri Mar 20 09:12:25 UTC 2026","","iteration_1.ui.CreateUserTest","iteration_1.ui.CreateUserTest","AdminCanNotCreateUserWithInvalidDataTest"
"","0","AdminCanCreateUserTest()","","Fri Mar 20 09:12:24 UTC 2026","skipped","Fri Mar 20 09:12:24 UTC 2026","","iteration_1.ui.CreateUserTest","iteration_1.ui.CreateUserTest","AdminCanCreateUserTest"
"","1094","userCanDepositMoneyWithValidAmount(double) [3] 1.0","","Fri Mar 20 09:13:37 UTC 2026","passed","Fri Mar 20 09:13:39 UTC 2026","","iteration_2_middle.api.DepositMoneyTest","iteration_2_middle.api.DepositMoneyTest","userCanDepositMoneyWithValidAmount"
"","0","adminCanNotCreateUserWithInvalidData(String, String, String, String, String)","","Fri Mar 20 09:12:28 UTC 2026","skipped","Fri Mar 20 09:12:28 UTC 2026","","iteration_1.api.SeniorCreateUserTest","iteration_1.api.SeniorCreateUserTest","adminCanNotCreateUserWithInvalidData"
"","6137","userCanNotTransferWithEmptyRecipientName()","","Fri Mar 20 09:13:08 UTC 2026","passed","Fri Mar 20 09:13:14 UTC 2026","","iteration_2_middle.ui.TransferTest","iteration_2_middle.ui.TransferTest","userCanNotTransferWithEmptyRecipientName"
"","136","adminCanGenerateAuthTokenTest()","","Fri Mar 20 09:12:28 UTC 2026","passed","Fri Mar 20 09:12:28 UTC 2026","","iteration_1.api.SeniorLoginUserTest","iteration_1.api.SeniorLoginUserTest","adminCanGenerateAuthTokenTest"
"","3805","userCanNotUpdateNameWithCurrentName()","","Fri Mar 20 09:13:14 UTC 2026","passed","Fri Mar 20 09:13:18 UTC 2026","","iteration_2_middle.ui.UpdateNameTest","iteration_2_middle.ui.UpdateNameTest","userCanNotUpdateNameWithCurrentName"
"","0","userCanTransferValidLowerAmount()","","Fri Mar 20 09:13:39 UTC 2026","skipped","Fri Mar 20 09:13:39 UTC 2026","","iteration_2_middle.api.TransferTest","iteration_2_middle.api.TransferTest","userCanTransferValidLowerAmount"
"","3129","userCanNotUpdateNameWithInvalidData(String, String) [1] Helen, ❌ Please enter a valid name.","","Fri Mar 20 09:13:14 UTC 2026","passed","Fri Mar 20 09:13:17 UTC 2026","","iteration_2_middle.ui.UpdateNameTest","iteration_2_middle.ui.UpdateNameTest","userCanNotUpdateNameWithInvalidData"
